[2020-08-14T07:48:16.845852-03:00] desafio-finnet.INFO: Request Log / [] []
[2020-08-14T07:52:26.385256-03:00] desafio-finnet.INFO: Request Log / [] []
[2020-08-14T15:20:20.300665+02:00] desafio-finnet.INFO: Company Created! {"id":null,"name":"Finnet","password":"1234"} []
[2020-08-14T16:29:56.451643+02:00] desafio-finnet.INFO: Company Created! {"id":null,"name":"Finnet","password":"1234"} []
[2020-08-14T16:30:09.035443+02:00] desafio-finnet.INFO: Company Created! {"id":null,"name":"finnet","password":"1234"} []
[2020-08-15T10:36:33.426995-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:38:37.293091-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:39:02.141353-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:41:41.944911-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:41:58.252115-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:42:04.813928-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:42:11.090862-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:42:17.081066-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:42:37.444414-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:45:15.743858-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:46:58.547835-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:48:06.663649-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T11:32:57.643353-03:00] desafio-finnet.INFO: Company Created! {"id":null,"name":"finnet","password":"1234"} []
[2020-08-15T11:35:03.999989-03:00] desafio-finnet.INFO: Company Created! {"id":null,"name":"finnet","password":"1234"} []
[2020-08-15T11:35:47.333597-03:00] desafio-finnet.INFO: Company Created! {"id":null,"name":"finnet","password":"1234"} []
[2020-08-16T10:55:46.675943-03:00] desafio-finnet.INFO: Client Created! {"id":23,"cpf_cnpj":"08301349867","name":"Gill","email":"gdredgeo@a8.net"} []
[2020-08-16T10:55:46.786349-03:00] desafio-finnet.INFO: Invoice Created! {"id":25,"client_id":{"App\\Models\\Entity\\Client":{"id":23,"cpf_cnpj":"08301349867","name":"Gill","email":"gdredgeo@a8.net"}},"date_due":"10/10/2020","total":"136.16"} []
[2020-08-16T10:55:46.886099-03:00] desafio-finnet.INFO: Client Created! {"id":24,"cpf_cnpj":"66272099467","name":"Lenka","email":"lsorop@symantec.com"} []
[2020-08-16T10:55:46.985631-03:00] desafio-finnet.INFO: Invoice Created! {"id":26,"client_id":{"App\\Models\\Entity\\Client":{"id":24,"cpf_cnpj":"66272099467","name":"Lenka","email":"lsorop@symantec.com"}},"date_due":"24/11/2020","total":"575.34"} []
[2020-08-16T10:55:47.096304-03:00] desafio-finnet.INFO: Client Created! {"id":25,"cpf_cnpj":"77007058198","name":"Noach","email":"npoldingq@blogtalkradio.com"} []
[2020-08-16T10:55:47.195871-03:00] desafio-finnet.INFO: Invoice Created! {"id":27,"client_id":{"App\\Models\\Entity\\Client":{"id":25,"cpf_cnpj":"77007058198","name":"Noach","email":"npoldingq@blogtalkradio.com"}},"date_due":"29/01/2021","total":"921.77"} []
[2020-08-16T10:55:47.273346-03:00] desafio-finnet.INFO: Client Created! {"id":26,"cpf_cnpj":"46045319134","name":"Sherwynd","email":"slindbergr@usda.gov"} []
[2020-08-16T10:55:47.749418-03:00] desafio-finnet.INFO: Invoice Created! {"id":28,"client_id":{"App\\Models\\Entity\\Client":{"id":26,"cpf_cnpj":"46045319134","name":"Sherwynd","email":"slindbergr@usda.gov"}},"date_due":"03/12/2020","total":"381.22"} []
[2020-08-16T10:55:48.015055-03:00] desafio-finnet.INFO: Client Created! {"id":27,"cpf_cnpj":"11905798948","name":"Ardelis","email":"apetrollis@cdc.gov"} []
[2020-08-16T10:55:48.269811-03:00] desafio-finnet.INFO: Invoice Created! {"id":29,"client_id":{"App\\Models\\Entity\\Client":{"id":27,"cpf_cnpj":"11905798948","name":"Ardelis","email":"apetrollis@cdc.gov"}},"date_due":"11/10/2020","total":"807.95"} []
[2020-08-16T10:55:48.380371-03:00] desafio-finnet.INFO: Client Created! {"id":28,"cpf_cnpj":"51160416168","name":"Gawain","email":"gbessettt@amazon.co.uk"} []
[2020-08-16T10:55:48.454038-03:00] desafio-finnet.INFO: Invoice Created! {"id":30,"client_id":{"App\\Models\\Entity\\Client":{"id":28,"cpf_cnpj":"51160416168","name":"Gawain","email":"gbessettt@amazon.co.uk"}},"date_due":"15/12/2020","total":"909.32"} []
[2020-08-16T10:55:48.513179-03:00] desafio-finnet.INFO: Client Created! {"id":29,"cpf_cnpj":"49927585888","name":"Helena","email":"hsnufflebottomu@mit.edu"} []
[2020-08-16T10:55:48.612850-03:00] desafio-finnet.INFO: Invoice Created! {"id":31,"client_id":{"App\\Models\\Entity\\Client":{"id":29,"cpf_cnpj":"49927585888","name":"Helena","email":"hsnufflebottomu@mit.edu"}},"date_due":"02/11/2020","total":"610.66"} []
[2020-08-16T10:55:48.668165-03:00] desafio-finnet.INFO: Client Created! {"id":30,"cpf_cnpj":"20075773094","name":"Amata","email":"ayushinv@ask.com"} []
[2020-08-16T10:55:48.741742-03:00] desafio-finnet.INFO: Invoice Created! {"id":32,"client_id":{"App\\Models\\Entity\\Client":{"id":30,"cpf_cnpj":"20075773094","name":"Amata","email":"ayushinv@ask.com"}},"date_due":"03/10/2020","total":"574.53"} []
[2020-08-16T10:55:48.823185-03:00] desafio-finnet.INFO: Client Created! {"id":31,"cpf_cnpj":"01230169060","name":"Brent","email":"bperrettw@prlog.org"} []
[2020-08-16T10:55:48.896647-03:00] desafio-finnet.INFO: Invoice Created! {"id":33,"client_id":{"App\\Models\\Entity\\Client":{"id":31,"cpf_cnpj":"01230169060","name":"Brent","email":"bperrettw@prlog.org"}},"date_due":"30/09/2020","total":"124.64"} []
[2020-08-16T10:55:48.956104-03:00] desafio-finnet.INFO: Client Created! {"id":32,"cpf_cnpj":"75162590347","name":"Wang","email":"wwaterfieldx@trellian.com"} []
[2020-08-16T10:55:49.029560-03:00] desafio-finnet.INFO: Invoice Created! {"id":34,"client_id":{"App\\Models\\Entity\\Client":{"id":32,"cpf_cnpj":"75162590347","name":"Wang","email":"wwaterfieldx@trellian.com"}},"date_due":"25/11/2020","total":"101.07"} []
[2020-08-16T10:55:49.122467-03:00] desafio-finnet.INFO: Invoice Created! {"id":35,"client_id":{"App\\Models\\Entity\\Client":{"id":31,"cpf_cnpj":"01230169060","name":"Brent","email":"bperrettw@prlog.org"}},"date_due":"13/09/2020","total":"617.42"} []
[2020-08-16T10:55:49.199557-03:00] desafio-finnet.INFO: Client Created! {"id":33,"cpf_cnpj":"66788070614","name":"Lelah","email":"lrevelandz@constantcontact.com"} []
[2020-08-16T10:55:49.310347-03:00] desafio-finnet.INFO: Invoice Created! {"id":36,"client_id":{"App\\Models\\Entity\\Client":{"id":33,"cpf_cnpj":"66788070614","name":"Lelah","email":"lrevelandz@constantcontact.com"}},"date_due":"08/01/2021","total":"892.33"} []
[2020-08-16T10:55:49.383749-03:00] desafio-finnet.INFO: Invoice Created! {"id":37,"client_id":{"App\\Models\\Entity\\Client":{"id":25,"cpf_cnpj":"77007058198","name":"Noach","email":"npoldingq@blogtalkradio.com"}},"date_due":"04/01/2021","total":"10.55"} []
[2020-08-16T10:55:49.443194-03:00] desafio-finnet.INFO: Client Created! {"id":34,"cpf_cnpj":"72504168047","name":"Ad","email":"abellew11@patch.com"} []
[2020-08-16T10:55:49.516590-03:00] desafio-finnet.INFO: Invoice Created! {"id":38,"client_id":{"App\\Models\\Entity\\Client":{"id":34,"cpf_cnpj":"72504168047","name":"Ad","email":"abellew11@patch.com"}},"date_due":"02/09/2020","total":"478.64"} []
[2020-08-16T10:55:49.576328-03:00] desafio-finnet.INFO: Client Created! {"id":35,"cpf_cnpj":"41520396660","name":"Laurel","email":"lcarden12@people.com.cn"} []
[2020-08-16T10:55:49.664580-03:00] desafio-finnet.INFO: Invoice Created! {"id":39,"client_id":{"App\\Models\\Entity\\Client":{"id":35,"cpf_cnpj":"41520396660","name":"Laurel","email":"lcarden12@people.com.cn"}},"date_due":"28/10/2020","total":"472.29"} []
[2020-08-16T10:55:49.742488-03:00] desafio-finnet.INFO: Client Created! {"id":36,"cpf_cnpj":"66394778114","name":"Vivyan","email":"vmariotte13@hao123.com"} []
[2020-08-16T10:55:49.838069-03:00] desafio-finnet.INFO: Invoice Created! {"id":40,"client_id":{"App\\Models\\Entity\\Client":{"id":36,"cpf_cnpj":"66394778114","name":"Vivyan","email":"vmariotte13@hao123.com"}},"date_due":"13/11/2020","total":"895.56"} []
[2020-08-16T10:55:49.897092-03:00] desafio-finnet.INFO: Client Created! {"id":37,"cpf_cnpj":"79952317665","name":"Tiphany","email":"tgentreau14@spotify.com"} []
[2020-08-16T10:55:49.970610-03:00] desafio-finnet.INFO: Invoice Created! {"id":41,"client_id":{"App\\Models\\Entity\\Client":{"id":37,"cpf_cnpj":"79952317665","name":"Tiphany","email":"tgentreau14@spotify.com"}},"date_due":"19/10/2020","total":"164.55"} []
[2020-08-16T10:55:50.051926-03:00] desafio-finnet.INFO: Client Created! {"id":38,"cpf_cnpj":"90103602688","name":"Luce","email":"lheeney15@1und1.de"} []
[2020-08-16T10:55:50.162675-03:00] desafio-finnet.INFO: Invoice Created! {"id":42,"client_id":{"App\\Models\\Entity\\Client":{"id":38,"cpf_cnpj":"90103602688","name":"Luce","email":"lheeney15@1und1.de"}},"date_due":"16/01/2021","total":"680.71"} []
[2020-08-16T10:55:50.206828-03:00] desafio-finnet.INFO: Client Created! {"id":39,"cpf_cnpj":"03100788103","name":"Sara-ann","email":"seim16@bandcamp.com"} []
[2020-08-16T10:55:50.317655-03:00] desafio-finnet.INFO: Invoice Created! {"id":43,"client_id":{"App\\Models\\Entity\\Client":{"id":39,"cpf_cnpj":"03100788103","name":"Sara-ann","email":"seim16@bandcamp.com"}},"date_due":"26/09/2020","total":"380.55"} []
[2020-08-16T10:55:50.417296-03:00] desafio-finnet.INFO: Client Created! {"id":40,"cpf_cnpj":"92957346391","name":"Gerard","email":"gmarris17@usgs.gov"} []
[2020-08-16T10:55:50.527974-03:00] desafio-finnet.INFO: Invoice Created! {"id":44,"client_id":{"App\\Models\\Entity\\Client":{"id":40,"cpf_cnpj":"92957346391","name":"Gerard","email":"gmarris17@usgs.gov"}},"date_due":"16/12/2020","total":"871.98"} []
[2020-08-16T10:55:50.605705-03:00] desafio-finnet.INFO: Client Created! {"id":41,"cpf_cnpj":"44927491393","name":"Ardelis","email":"aiannini18@mozilla.org"} []
[2020-08-16T10:55:50.693973-03:00] desafio-finnet.INFO: Invoice Created! {"id":45,"client_id":{"App\\Models\\Entity\\Client":{"id":41,"cpf_cnpj":"44927491393","name":"Ardelis","email":"aiannini18@mozilla.org"}},"date_due":"08/11/2020","total":"561.48"} []
[2020-08-16T10:55:50.782535-03:00] desafio-finnet.INFO: Invoice Created! {"id":46,"client_id":{"App\\Models\\Entity\\Client":{"id":26,"cpf_cnpj":"46045319134","name":"Sherwynd","email":"slindbergr@usda.gov"}},"date_due":"23/12/2020","total":"710.66"} []
[2020-08-16T10:55:50.871499-03:00] desafio-finnet.INFO: Invoice Created! {"id":47,"client_id":{"App\\Models\\Entity\\Client":{"id":34,"cpf_cnpj":"72504168047","name":"Ad","email":"abellew11@patch.com"}},"date_due":"21/12/2020","total":"656.47"} []
[2020-08-16T10:55:50.971043-03:00] desafio-finnet.INFO: Client Created! {"id":42,"cpf_cnpj":"31216982753","name":"Shalna","email":"strenchard1b@godaddy.com"} []
[2020-08-16T10:55:51.066461-03:00] desafio-finnet.INFO: Invoice Created! {"id":48,"client_id":{"App\\Models\\Entity\\Client":{"id":42,"cpf_cnpj":"31216982753","name":"Shalna","email":"strenchard1b@godaddy.com"}},"date_due":"14/12/2020","total":"970.42"} []
[2020-08-16T10:55:51.147847-03:00] desafio-finnet.INFO: Invoice Created! {"id":49,"client_id":{"App\\Models\\Entity\\Client":{"id":13,"cpf_cnpj":"02249216749","name":"Dame","email":"ddodmand@nytimes.com"}},"date_due":"03/09/2020","total":"400.88"} []
[2020-08-16T10:55:51.236536-03:00] desafio-finnet.INFO: Invoice Created! {"id":50,"client_id":{"App\\Models\\Entity\\Client":{"id":8,"cpf_cnpj":"86948936909","name":"Dov","email":"desslemont8@joomla.org"}},"date_due":"05/12/2020","total":"872.84"} []
[2020-08-16T10:55:51.313908-03:00] desafio-finnet.INFO: Client Created! {"id":43,"cpf_cnpj":"14098924100","name":"Bancroft","email":"bvarvara1e@amazon.co.jp"} []
[2020-08-16T10:55:51.402534-03:00] desafio-finnet.INFO: Invoice Created! {"id":51,"client_id":{"App\\Models\\Entity\\Client":{"id":43,"cpf_cnpj":"14098924100","name":"Bancroft","email":"bvarvara1e@amazon.co.jp"}},"date_due":"13/11/2020","total":"788.23"} []
[2020-08-16T10:55:51.490954-03:00] desafio-finnet.INFO: Client Created! {"id":44,"cpf_cnpj":"29099779356","name":"Ainslee","email":"amuggleton1f@studiopress.com"} []
[2020-08-16T10:55:51.590593-03:00] desafio-finnet.INFO: Invoice Created! {"id":52,"client_id":{"App\\Models\\Entity\\Client":{"id":44,"cpf_cnpj":"29099779356","name":"Ainslee","email":"amuggleton1f@studiopress.com"}},"date_due":"09/10/2020","total":"818.87"} []
[2020-08-16T10:55:51.679211-03:00] desafio-finnet.INFO: Client Created! {"id":45,"cpf_cnpj":"23391346075","name":"Ammamaria","email":"abissett1g@dagondesign.com"} []
[2020-08-16T10:55:51.745612-03:00] desafio-finnet.INFO: Invoice Created! {"id":53,"client_id":{"App\\Models\\Entity\\Client":{"id":45,"cpf_cnpj":"23391346075","name":"Ammamaria","email":"abissett1g@dagondesign.com"}},"date_due":"23/12/2020","total":"582.96"} []
[2020-08-16T10:55:51.823155-03:00] desafio-finnet.INFO: Invoice Created! {"id":54,"client_id":{"App\\Models\\Entity\\Client":{"id":35,"cpf_cnpj":"41520396660","name":"Laurel","email":"lcarden12@people.com.cn"}},"date_due":"01/01/2021","total":"971.25"} []
[2020-08-16T10:55:51.922932-03:00] desafio-finnet.INFO: Client Created! {"id":46,"cpf_cnpj":"22810142140","name":"Jemmy","email":"jcroxon1i@woothemes.com"} []
[2020-08-16T10:55:51.985121-03:00] desafio-finnet.INFO: Invoice Created! {"id":55,"client_id":{"App\\Models\\Entity\\Client":{"id":46,"cpf_cnpj":"22810142140","name":"Jemmy","email":"jcroxon1i@woothemes.com"}},"date_due":"22/10/2020","total":"463.77"} []
[2020-08-16T10:55:52.089075-03:00] desafio-finnet.INFO: Client Created! {"id":47,"cpf_cnpj":"58974893226","name":"Carole","email":"cscoates1j@theguardian.com"} []
[2020-08-16T10:55:52.162278-03:00] desafio-finnet.INFO: Invoice Created! {"id":56,"client_id":{"App\\Models\\Entity\\Client":{"id":47,"cpf_cnpj":"58974893226","name":"Carole","email":"cscoates1j@theguardian.com"}},"date_due":"09/12/2020","total":"850.84"} []
[2020-08-16T10:55:52.255051-03:00] desafio-finnet.INFO: Client Created! {"id":48,"cpf_cnpj":"04343004096","name":"Zechariah","email":"zfaltin1k@dailymotion.com"} []
[2020-08-16T10:55:52.339426-03:00] desafio-finnet.INFO: Invoice Created! {"id":57,"client_id":{"App\\Models\\Entity\\Client":{"id":48,"cpf_cnpj":"04343004096","name":"Zechariah","email":"zfaltin1k@dailymotion.com"}},"date_due":"13/01/2021","total":"981.01"} []
[2020-08-16T10:55:52.450178-03:00] desafio-finnet.INFO: Invoice Created! {"id":58,"client_id":{"App\\Models\\Entity\\Client":{"id":11,"cpf_cnpj":"55776573168","name":"Nada","email":"nleathesb@virginia.edu"}},"date_due":"17/12/2020","total":"159.4"} []
[2020-08-16T10:55:52.509453-03:00] desafio-finnet.INFO: Client Created! {"id":49,"cpf_cnpj":"64080344903","name":"Calhoun","email":"cfallowes1m@digg.com"} []
[2020-08-16T10:55:52.620242-03:00] desafio-finnet.INFO: Invoice Created! {"id":59,"client_id":{"App\\Models\\Entity\\Client":{"id":49,"cpf_cnpj":"64080344903","name":"Calhoun","email":"cfallowes1m@digg.com"}},"date_due":"26/12/2020","total":"836.43"} []
[2020-08-16T10:55:52.697655-03:00] desafio-finnet.INFO: Client Created! {"id":50,"cpf_cnpj":"84802044484","name":"Renie","email":"rwasselin1n@t.co"} []
[2020-08-16T10:55:52.808611-03:00] desafio-finnet.INFO: Invoice Created! {"id":60,"client_id":{"App\\Models\\Entity\\Client":{"id":50,"cpf_cnpj":"84802044484","name":"Renie","email":"rwasselin1n@t.co"}},"date_due":"03/11/2020","total":"52.11"} []
[2020-08-16T10:55:52.885799-03:00] desafio-finnet.INFO: Client Created! {"id":51,"cpf_cnpj":"51947841664","name":"Vlad","email":"vwilliamson1o@yahoo.co.jp"} []
[2020-08-16T10:55:52.974373-03:00] desafio-finnet.INFO: Invoice Created! {"id":61,"client_id":{"App\\Models\\Entity\\Client":{"id":51,"cpf_cnpj":"51947841664","name":"Vlad","email":"vwilliamson1o@yahoo.co.jp"}},"date_due":"02/02/2021","total":"519.51"} []
[2020-08-16T10:55:53.062982-03:00] desafio-finnet.INFO: Client Created! {"id":52,"cpf_cnpj":"13581815501","name":"Sherrie","email":"sangier1p@usda.gov"} []
[2020-08-16T10:55:53.129305-03:00] desafio-finnet.INFO: Invoice Created! {"id":62,"client_id":{"App\\Models\\Entity\\Client":{"id":52,"cpf_cnpj":"13581815501","name":"Sherrie","email":"sangier1p@usda.gov"}},"date_due":"25/11/2020","total":"666.29"} []
[2020-08-16T10:55:53.195767-03:00] desafio-finnet.INFO: Client Created! {"id":53,"cpf_cnpj":"04525703456","name":"Troy","email":"ttidbury1q@imgur.com"} []
[2020-08-16T10:55:53.262146-03:00] desafio-finnet.INFO: Invoice Created! {"id":63,"client_id":{"App\\Models\\Entity\\Client":{"id":53,"cpf_cnpj":"04525703456","name":"Troy","email":"ttidbury1q@imgur.com"}},"date_due":"15/10/2020","total":"385.91"} []
[2020-08-16T10:55:53.358468-03:00] desafio-finnet.INFO: Invoice Created! {"id":64,"client_id":{"App\\Models\\Entity\\Client":{"id":7,"cpf_cnpj":"31629446823","name":"Brittne","email":"bbysouth7@sakura.ne.jp"}},"date_due":"15/12/2020","total":"869.23"} []
[2020-08-16T10:55:53.439276-03:00] desafio-finnet.INFO: Client Created! {"id":54,"cpf_cnpj":"30134106934","name":"Livy","email":"lmactrustam1s@cdc.gov"} []
[2020-08-16T10:55:53.516799-03:00] desafio-finnet.INFO: Invoice Created! {"id":65,"client_id":{"App\\Models\\Entity\\Client":{"id":54,"cpf_cnpj":"30134106934","name":"Livy","email":"lmactrustam1s@cdc.gov"}},"date_due":"24/12/2020","total":"379.68"} []
[2020-08-16T10:55:53.594399-03:00] desafio-finnet.INFO: Client Created! {"id":55,"cpf_cnpj":"57497519761","name":"Derwin","email":"dkach1t@squarespace.com"} []
[2020-08-16T10:55:53.682874-03:00] desafio-finnet.INFO: Invoice Created! {"id":66,"client_id":{"App\\Models\\Entity\\Client":{"id":55,"cpf_cnpj":"57497519761","name":"Derwin","email":"dkach1t@squarespace.com"}},"date_due":"14/12/2020","total":"455.95"} []
[2020-08-16T10:55:53.771753-03:00] desafio-finnet.INFO: Invoice Created! {"id":67,"client_id":{"App\\Models\\Entity\\Client":{"id":47,"cpf_cnpj":"58974893226","name":"Carole","email":"cscoates1j@theguardian.com"}},"date_due":"28/11/2020","total":"208.07"} []
[2020-08-16T10:55:53.859913-03:00] desafio-finnet.INFO: Client Created! {"id":56,"cpf_cnpj":"76011867800","name":"Shelia","email":"sessex1v@utexas.edu"} []
[2020-08-16T10:55:53.937890-03:00] desafio-finnet.INFO: Invoice Created! {"id":68,"client_id":{"App\\Models\\Entity\\Client":{"id":56,"cpf_cnpj":"76011867800","name":"Shelia","email":"sessex1v@utexas.edu"}},"date_due":"30/01/2021","total":"894.96"} []
[2020-08-16T10:55:54.103639-03:00] desafio-finnet.INFO: Invoice Created! {"id":69,"client_id":{"App\\Models\\Entity\\Client":{"id":37,"cpf_cnpj":"79952317665","name":"Tiphany","email":"tgentreau14@spotify.com"}},"date_due":"22/01/2021","total":"332.59"} []
[2020-08-16T10:55:54.214173-03:00] desafio-finnet.INFO: Client Created! {"id":57,"cpf_cnpj":"66203653284","name":"Mickie","email":"mmaskall1x@weather.com"} []
[2020-08-16T10:55:54.302776-03:00] desafio-finnet.INFO: Invoice Created! {"id":70,"client_id":{"App\\Models\\Entity\\Client":{"id":57,"cpf_cnpj":"66203653284","name":"Mickie","email":"mmaskall1x@weather.com"}},"date_due":"13/11/2020","total":"302.38"} []
[2020-08-16T10:55:54.391423-03:00] desafio-finnet.INFO: Invoice Created! {"id":71,"client_id":{"App\\Models\\Entity\\Client":{"id":15,"cpf_cnpj":"76072186920","name":"Lani","email":"livief@tripadvisor.com"}},"date_due":"10/12/2020","total":"856.15"} []
[2020-08-16T10:55:54.479863-03:00] desafio-finnet.INFO: Client Created! {"id":58,"cpf_cnpj":"89508360700","name":"Zulema","email":"zbyng1z@bbb.org"} []
[2020-08-16T10:55:54.634821-03:00] desafio-finnet.INFO: Invoice Created! {"id":72,"client_id":{"App\\Models\\Entity\\Client":{"id":58,"cpf_cnpj":"89508360700","name":"Zulema","email":"zbyng1z@bbb.org"}},"date_due":"16/12/2020","total":"762.09"} []
[2020-08-16T10:55:54.745648-03:00] desafio-finnet.INFO: Client Created! {"id":59,"cpf_cnpj":"36160376926","name":"Emmi","email":"evanderplas20@nbcnews.com"} []
[2020-08-16T10:55:54.823024-03:00] desafio-finnet.INFO: Invoice Created! {"id":73,"client_id":{"App\\Models\\Entity\\Client":{"id":59,"cpf_cnpj":"36160376926","name":"Emmi","email":"evanderplas20@nbcnews.com"}},"date_due":"17/11/2020","total":"41.02"} []
[2020-08-16T10:55:54.922614-03:00] desafio-finnet.INFO: Invoice Created! {"id":74,"client_id":{"App\\Models\\Entity\\Client":{"id":46,"cpf_cnpj":"22810142140","name":"Jemmy","email":"jcroxon1i@woothemes.com"}},"date_due":"17/09/2020","total":"963.1"} []
[2020-08-16T10:55:55.033382-03:00] desafio-finnet.INFO: Client Created! {"id":60,"cpf_cnpj":"98944294350","name":"Flori","email":"fhordell22@admin.ch"} []
[2020-08-16T10:55:55.133031-03:00] desafio-finnet.INFO: Invoice Created! {"id":75,"client_id":{"App\\Models\\Entity\\Client":{"id":60,"cpf_cnpj":"98944294350","name":"Flori","email":"fhordell22@admin.ch"}},"date_due":"10/12/2020","total":"830.83"} []
[2020-08-16T10:55:55.232644-03:00] desafio-finnet.INFO: Client Created! {"id":61,"cpf_cnpj":"55709633442","name":"Corny","email":"cdoran23@fotki.com"} []
[2020-08-16T10:55:55.343836-03:00] desafio-finnet.INFO: Invoice Created! {"id":76,"client_id":{"App\\Models\\Entity\\Client":{"id":61,"cpf_cnpj":"55709633442","name":"Corny","email":"cdoran23@fotki.com"}},"date_due":"30/12/2020","total":"16.29"} []
[2020-08-16T10:55:55.431891-03:00] desafio-finnet.INFO: Client Created! {"id":62,"cpf_cnpj":"24299108344","name":"Perren","email":"ppoytheras24@alexa.com"} []
[2020-08-16T10:55:55.520683-03:00] desafio-finnet.INFO: Invoice Created! {"id":77,"client_id":{"App\\Models\\Entity\\Client":{"id":62,"cpf_cnpj":"24299108344","name":"Perren","email":"ppoytheras24@alexa.com"}},"date_due":"11/12/2020","total":"620.0"} []
[2020-08-16T10:55:55.608960-03:00] desafio-finnet.INFO: Client Created! {"id":63,"cpf_cnpj":"15988034298","name":"Inness","email":"igonnet25@gnu.org"} []
[2020-08-16T10:55:55.697562-03:00] desafio-finnet.INFO: Invoice Created! {"id":78,"client_id":{"App\\Models\\Entity\\Client":{"id":63,"cpf_cnpj":"15988034298","name":"Inness","email":"igonnet25@gnu.org"}},"date_due":"23/11/2020","total":"210.33"} []
[2020-08-16T10:55:55.775433-03:00] desafio-finnet.INFO: Client Created! {"id":64,"cpf_cnpj":"69363564158","name":"Fanchon","email":"fbautiste26@multiply.com"} []
[2020-08-16T10:55:55.863678-03:00] desafio-finnet.INFO: Invoice Created! {"id":79,"client_id":{"App\\Models\\Entity\\Client":{"id":64,"cpf_cnpj":"69363564158","name":"Fanchon","email":"fbautiste26@multiply.com"}},"date_due":"21/12/2020","total":"152.81"} []
[2020-08-16T10:55:55.963264-03:00] desafio-finnet.INFO: Client Created! {"id":65,"cpf_cnpj":"29204533104","name":"Wini","email":"wdechelette27@a8.net"} []
[2020-08-16T10:55:56.051790-03:00] desafio-finnet.INFO: Invoice Created! {"id":80,"client_id":{"App\\Models\\Entity\\Client":{"id":65,"cpf_cnpj":"29204533104","name":"Wini","email":"wdechelette27@a8.net"}},"date_due":"03/10/2020","total":"53.97"} []
[2020-08-16T10:55:56.140314-03:00] desafio-finnet.INFO: Invoice Created! {"id":81,"client_id":{"App\\Models\\Entity\\Client":{"id":5,"cpf_cnpj":"60632579509","name":"Harold","email":"hkyllford4@delicious.com"}},"date_due":"15/12/2020","total":"535.03"} []
[2020-08-16T10:55:56.239962-03:00] desafio-finnet.INFO: Client Created! {"id":66,"cpf_cnpj":"45220133668","name":"Randy","email":"rserchwell29@cbslocal.com"} []
[2020-08-16T10:55:56.361752-03:00] desafio-finnet.INFO: Invoice Created! {"id":82,"client_id":{"App\\Models\\Entity\\Client":{"id":66,"cpf_cnpj":"45220133668","name":"Randy","email":"rserchwell29@cbslocal.com"}},"date_due":"21/10/2020","total":"852.81"} []
[2020-08-16T10:55:56.461363-03:00] desafio-finnet.INFO: Client Created! {"id":67,"cpf_cnpj":"95145594424","name":"Arlina","email":"ablaylock2a@wp.com"} []
[2020-08-16T10:55:56.572425-03:00] desafio-finnet.INFO: Invoice Created! {"id":83,"client_id":{"App\\Models\\Entity\\Client":{"id":67,"cpf_cnpj":"95145594424","name":"Arlina","email":"ablaylock2a@wp.com"}},"date_due":"02/11/2020","total":"660.38"} []
[2020-08-16T10:55:56.682855-03:00] desafio-finnet.INFO: Invoice Created! {"id":84,"client_id":{"App\\Models\\Entity\\Client":{"id":61,"cpf_cnpj":"55709633442","name":"Corny","email":"cdoran23@fotki.com"}},"date_due":"30/10/2020","total":"122.16"} []
[2020-08-16T10:55:56.771643-03:00] desafio-finnet.INFO: Invoice Created! {"id":85,"client_id":{"App\\Models\\Entity\\Client":{"id":50,"cpf_cnpj":"84802044484","name":"Renie","email":"rwasselin1n@t.co"}},"date_due":"16/01/2021","total":"124.83"} []
[2020-08-16T10:55:56.882060-03:00] desafio-finnet.INFO: Invoice Created! {"id":86,"client_id":{"App\\Models\\Entity\\Client":{"id":50,"cpf_cnpj":"84802044484","name":"Renie","email":"rwasselin1n@t.co"}},"date_due":"05/11/2020","total":"971.69"} []
[2020-08-16T10:55:56.959514-03:00] desafio-finnet.INFO: Client Created! {"id":68,"cpf_cnpj":"96981936796","name":"Josselyn","email":"jwallas2e@washington.edu"} []
[2020-08-16T10:55:57.048095-03:00] desafio-finnet.INFO: Invoice Created! {"id":87,"client_id":{"App\\Models\\Entity\\Client":{"id":68,"cpf_cnpj":"96981936796","name":"Josselyn","email":"jwallas2e@washington.edu"}},"date_due":"21/11/2020","total":"869.78"} []
[2020-08-16T10:55:57.147645-03:00] desafio-finnet.INFO: Invoice Created! {"id":88,"client_id":{"App\\Models\\Entity\\Client":{"id":11,"cpf_cnpj":"55776573168","name":"Nada","email":"nleathesb@virginia.edu"}},"date_due":"21/09/2020","total":"982.24"} []
